intern_id,name,age,gender,department,internship_duration,attendance_rate,task_completion_rate,punctuality_score,communication_score,teamwork_score,technical_score,problem_solving_score,initiative_score,project_score,mentor_feedback_score,training_hours,certifications,late_submissions,extra_activities,overall_performance,soft_skills_score,discipline_score
548,Intern_548,25,female,iot,6,68,88,4.2,8.3,9.0,6.7,3.1,4.5,42,7.4,144,1,8,0,45.56666666666666,7.266666666666667,60
549,Intern_549,25,male,data science,6,100,68,5.9,4.9,5.0,9.7,7.3,6.3,77,5.9,30,1,1,0,51.56666666666666,5.3999999999999995,99
550,Intern_550,20,female,iot,6,87,93,5.9,7.5,6.3,8.5,7.2,9.1,85,7.8,113,2,3,0,62.166666666666664,7.633333333333333,84
551,Intern_551,25,female,web dev,9,82,99,5.5,6.5,8.7,6.6,7.1,9.6,60,8.2,22,0,2,0,55.199999999999996,8.266666666666666,80
552,Intern_552,24,female,hr,3,61,57,9.7,6.9,8.5,8.6,4.8,6.3,46,7.1,77,0,1,1,37.199999999999996,7.233333333333333,60
553,Intern_553,22,female,web dev,6,63,92,5.8,9.0,4.8,4.5,7.2,6.1,80,9.0,65,4,7,1,58.833333333333336,6.633333333333333,56
554,Intern_554,21,male,data science,9,63,63,9.3,9.0,3.6,3.2,5.3,4.6,45,5.1,126,5,10,1,37.06666666666667,5.733333333333333,53
555,Intern_555,22,male,iot,6,93,75,7.4,3.7,8.6,5.9,6.3,6.6,53,9.7,34,2,2,1,44.63333333333333,6.3,91
556,Intern_556,23,female,web dev,6,86,70,3.2,6.5,8.9,5.3,5.5,6.3,43,9.4,95,2,9,1,39.43333333333333,7.233333333333333,77
557,Intern_557,27,female,marketing,3,78,86,4.3,4.8,3.8,6.5,8.9,8.0,89,8.9,126,6,5,0,60.5,5.533333333333334,73
558,Intern_558,23,male,hr,6,66,76,4.0,6.5,6.5,5.4,3.3,3.8,77,8.1,26,1,9,0,52.800000000000004,5.6000000000000005,57
559,Intern_559,21,female,web dev,3,70,99,5.0,8.9,7.0,9.5,7.8,3.6,98,3.1,108,5,14,0,68.83333333333333,6.5,56
560,Intern_560,25,male,iot,3,96,86,5.7,6.5,3.0,9.5,8.9,8.6,51,7.1,94,2,4,0,48.833333333333336,6.033333333333334,92
561,Intern_561,19,female,data science,6,70,96,9.8,4.4,6.7,4.7,7.1,6.2,61,8.2,88,0,6,1,53.9,5.766666666666667,64
562,Intern_562,21,female,web dev,6,82,81,9.4,7.5,4.4,3.7,5.3,6.2,76,5.0,42,2,12,1,53.56666666666666,6.033333333333334,70
563,Intern_563,19,female,web dev,9,94,50,7.4,7.7,5.1,9.1,7.6,7.5,52,7.3,133,1,9,1,37.03333333333333,6.766666666666667,85
564,Intern_564,27,female,data science,6,92,87,7.3,3.2,3.1,6.0,8.2,6.4,95,8.4,97,5,2,1,62.666666666666664,4.233333333333333,90
565,Intern_565,20,female,iot,6,68,51,8.3,6.3,3.9,7.8,5.7,8.7,67,6.0,32,6,8,0,41.93333333333333,6.3,60
566,Intern_566,26,female,hr,6,73,75,8.1,7.2,6.3,6.5,7.5,5.0,83,6.3,136,0,3,0,54.833333333333336,6.166666666666667,70
567,Intern_567,21,male,data science,6,70,92,9.1,7.7,4.1,6.5,4.4,6.3,55,7.1,43,5,13,1,51.166666666666664,6.033333333333334,57
568,Intern_568,25,male,data science,3,64,95,9.1,6.5,7.7,5.8,7.8,7.3,50,9.9,120,0,9,0,50.26666666666667,7.166666666666667,55
569,Intern_569,20,male,data science,9,98,54,5.1,5.5,9.4,6.4,8.0,4.6,86,9.8,22,6,6,1,48.800000000000004,6.5,92
570,Intern_570,24,female,data science,3,76,86,6.4,6.4,7.5,4.1,9.4,3.5,96,5.9,15,1,2,0,62.03333333333333,5.8,74
571,Intern_571,19,male,data science,3,73,91,3.9,5.0,3.4,6.5,7.1,7.2,40,8.9,15,4,8,0,45.833333333333336,5.2,65
572,Intern_572,25,male,web dev,6,72,88,7.9,4.1,6.3,6.5,7.7,4.8,57,8.4,65,6,7,1,50.5,5.066666666666666,65
573,Intern_573,25,male,iot,6,61,80,6.2,7.6,9.5,9.5,3.4,3.7,94,3.7,132,3,5,1,61.166666666666664,6.933333333333334,56
574,Intern_574,24,male,marketing,9,68,55,8.7,6.6,5.7,8.1,6.2,3.4,71,9.3,135,4,1,1,44.699999999999996,5.233333333333333,67
575,Intern_575,26,male,data science,6,87,53,6.7,9.2,7.1,6.1,4.3,5.9,99,6.5,7,4,0,0,52.699999999999996,7.399999999999999,87
576,Intern_576,19,female,hr,9,66,63,7.0,6.7,7.7,5.1,8.5,5.8,80,6.6,146,2,9,0,49.36666666666667,6.733333333333333,57
577,Intern_577,25,male,hr,6,70,74,7.9,3.7,8.9,9.9,5.2,9.7,44,6.5,118,3,7,0,42.63333333333333,7.433333333333334,63
578,Intern_578,22,female,hr,3,91,51,3.7,9.2,3.5,6.5,5.0,6.3,98,4.8,149,2,8,1,51.833333333333336,6.333333333333333,83
579,Intern_579,20,female,web dev,3,73,61,6.0,9.2,9.4,3.7,3.2,5.7,92,6.2,93,1,12,1,52.23333333333333,8.1,61
580,Intern_580,26,male,iot,6,100,81,4.8,9.9,9.2,9.9,3.9,7.9,82,6.8,107,3,12,1,57.63333333333333,9.0,88
581,Intern_581,25,male,data science,6,71,55,9.5,9.7,7.9,9.4,8.8,9.0,45,6.5,132,3,10,0,36.46666666666667,8.866666666666667,61
582,Intern_582,21,female,marketing,6,100,86,9.9,6.5,3.6,5.3,9.3,5.9,99,8.3,100,5,10,0,63.43333333333334,5.333333333333333,90
583,Intern_583,24,female,web dev,6,86,83,3.2,4.6,9.6,6.3,5.9,9.2,82,7.9,122,5,10,0,57.1,7.8,76
584,Intern_584,22,female,data science,6,85,91,8.0,4.9,8.1,4.5,4.2,8.5,93,7.5,85,3,2,0,62.833333333333336,7.166666666666667,83
585,Intern_585,25,female,hr,9,98,52,6.4,5.7,4.0,6.0,3.9,3.1,72,3.6,30,5,6,1,43.333333333333336,4.266666666666667,92
586,Intern_586,21,female,iot,9,79,90,8.5,4.2,5.4,4.7,5.7,3.2,92,8.8,12,1,8,1,62.23333333333333,4.266666666666667,71
587,Intern_587,20,female,data science,9,63,54,7.0,4.0,7.9,8.7,4.5,4.8,85,9.7,67,6,11,1,49.23333333333333,5.566666666666666,52
588,Intern_588,20,female,marketing,6,80,52,3.1,3.2,6.4,6.5,4.9,3.1,71,7.8,124,2,5,1,43.166666666666664,4.233333333333333,75
589,Intern_589,22,male,hr,6,92,81,5.5,8.6,4.6,7.5,5.4,7.7,89,9.5,110,3,3,0,59.166666666666664,6.966666666666666,89
590,Intern_590,25,male,marketing,6,100,86,8.5,9.5,4.5,10.0,6.4,5.6,49,6.5,13,3,7,0,48.333333333333336,6.533333333333334,93
591,Intern_591,24,female,web dev,6,63,79,3.4,4.4,5.4,5.8,9.4,7.3,49,4.5,135,3,3,0,44.6,5.7,60
592,Intern_592,19,male,data science,9,94,69,4.9,7.4,5.9,7.7,4.9,8.1,60,5.9,83,5,3,1,45.56666666666666,7.133333333333333,91
593,Intern_593,26,female,iot,3,89,96,4.3,6.5,7.8,6.4,5.4,5.4,44,6.5,70,0,9,0,48.800000000000004,6.566666666666667,80
594,Intern_594,21,female,hr,9,80,95,3.6,5.8,4.2,5.6,6.4,7.3,70,4.6,140,6,11,1,56.86666666666667,5.766666666666667,69
595,Intern_595,21,female,data science,9,72,95,5.2,3.8,8.8,6.5,6.1,7.1,47,6.5,21,0,10,1,49.5,6.566666666666667,62
596,Intern_596,25,male,data science,3,99,52,7.9,8.2,6.9,8.6,5.4,9.5,43,4.5,120,1,11,0,34.53333333333333,8.200000000000001,88
597,Intern_597,21,male,data science,9,82,56,7.6,7.4,5.9,6.5,7.8,6.5,93,6.5,29,0,0,1,51.833333333333336,6.6000000000000005,82
598,Intern_598,23,male,iot,6,80,67,3.9,4.3,3.9,5.6,9.1,4.3,53,9.0,14,6,14,1,41.86666666666667,4.166666666666667,66
599,Intern_599,22,female,marketing,3,78,97,5.5,6.5,7.9,6.5,4.9,5.9,83,5.8,131,5,9,0,62.166666666666664,6.766666666666667,69
600,Intern_600,23,male,web dev,6,74,71,7.6,3.8,8.0,6.9,6.3,3.1,80,5.7,41,4,9,1,52.63333333333333,4.966666666666667,65
601,Intern_601,21,male,iot,9,98,71,7.7,6.5,8.4,4.6,9.8,8.6,89,6.8,142,2,12,1,54.86666666666667,7.833333333333333,86
602,Intern_602,21,male,marketing,9,91,74,3.1,6.5,8.2,4.3,6.0,3.9,79,7.9,23,1,9,0,52.43333333333334,6.199999999999999,82
603,Intern_603,24,female,data science,9,65,80,5.0,6.2,5.7,3.4,8.9,3.4,79,6.5,113,2,4,0,54.13333333333333,5.1000000000000005,61
604,Intern_604,22,male,data science,3,91,53,8.9,9.3,8.5,5.3,8.8,7.6,56,6.5,69,4,9,0,38.1,8.466666666666667,82
605,Intern_605,23,male,hr,9,89,73,9.5,6.2,9.3,8.4,4.8,9.8,100,5.3,126,1,3,0,60.46666666666667,8.433333333333334,86
606,Intern_606,22,female,iot,6,82,72,7.6,9.7,7.6,6.9,5.7,4.5,48,5.7,148,1,11,1,42.300000000000004,7.266666666666666,71
607,Intern_607,25,female,data science,9,67,94,4.4,6.5,3.1,5.1,9.9,5.3,75,4.1,109,4,11,1,58.03333333333333,4.966666666666666,56
608,Intern_608,20,female,web dev,3,66,82,5.5,6.5,5.7,7.2,4.1,4.5,96,5.0,92,0,0,1,61.73333333333333,5.566666666666666,66
609,Intern_609,26,male,data science,6,96,58,7.8,8.9,9.8,6.5,8.8,8.1,94,8.5,118,3,11,0,52.833333333333336,8.933333333333335,85
610,Intern_610,20,female,iot,6,70,84,9.5,6.8,4.2,7.7,3.0,4.8,45,4.0,145,0,11,0,45.56666666666666,5.266666666666667,59
611,Intern_611,23,female,iot,6,88,52,6.1,9.2,6.6,5.0,7.6,6.3,45,6.0,105,5,3,0,34.0,7.366666666666666,85
612,Intern_612,25,female,data science,6,98,73,6.6,6.8,8.1,4.0,8.5,9.2,51,6.5,141,1,10,1,42.666666666666664,8.033333333333333,88
613,Intern_613,25,male,marketing,3,62,93,6.6,3.3,3.7,8.3,8.7,9.1,72,8.2,105,2,6,0,57.76666666666667,5.366666666666667,56
614,Intern_614,25,female,data science,6,88,54,4.2,5.3,9.2,3.3,5.3,9.9,81,6.5,19,4,13,0,46.1,8.133333333333333,75
615,Intern_615,21,male,hr,9,72,77,5.6,6.9,8.0,5.8,5.8,3.6,91,3.9,77,5,13,0,57.93333333333334,6.166666666666667,59
616,Intern_616,23,male,data science,9,81,68,5.6,7.0,3.2,4.2,5.0,7.7,41,9.7,17,3,6,0,37.733333333333334,5.966666666666666,75
617,Intern_617,27,female,hr,3,86,99,5.5,6.5,3.3,3.8,5.3,7.5,66,3.2,89,4,7,1,56.26666666666667,5.766666666666667,79
618,Intern_618,24,male,iot,9,88,54,7.3,8.3,8.1,5.2,5.2,5.3,81,4.8,73,5,4,1,46.73333333333333,7.233333333333333,84
619,Intern_619,23,female,marketing,6,79,82,6.7,6.5,4.7,6.0,6.3,8.7,89,4.5,143,1,0,0,59.0,6.633333333333333,79
620,Intern_620,24,male,data science,3,82,66,8.6,6.5,5.9,8.8,6.7,5.9,88,3.7,74,6,7,1,54.26666666666667,6.1000000000000005,75
621,Intern_621,26,female,web dev,6,86,57,6.4,9.7,9.0,6.9,4.2,7.1,79,8.6,123,2,9,0,47.63333333333333,8.6,77
622,Intern_622,22,male,data science,6,81,80,9.2,8.6,7.3,6.4,3.5,3.6,73,9.0,103,4,10,1,53.13333333333333,6.5,71
623,Intern_623,27,female,data science,9,97,81,4.6,6.5,9.4,6.5,7.0,7.5,91,5.0,114,1,3,1,59.5,7.8,94
624,Intern_624,27,female,data science,6,95,71,5.3,4.1,6.8,7.8,8.3,5.1,97,7.9,8,1,5,1,58.6,5.333333333333333,90
625,Intern_625,22,male,hr,9,92,82,8.5,7.6,4.0,8.9,3.3,5.3,83,8.9,52,2,1,0,57.96666666666667,5.633333333333333,91
626,Intern_626,25,male,data science,6,77,97,9.1,3.1,9.3,3.9,4.2,7.8,50,8.9,114,4,10,0,50.300000000000004,6.733333333333333,67
627,Intern_627,25,female,data science,6,87,58,7.6,5.2,5.6,6.5,10.0,4.7,43,6.5,99,2,9,1,35.833333333333336,5.166666666666667,78
628,Intern_628,26,male,hr,6,60,57,8.1,5.7,8.9,6.5,5.6,8.3,81,3.0,33,5,8,1,48.166666666666664,7.633333333333334,52
629,Intern_629,22,female,data science,6,100,85,8.1,4.5,9.1,6.5,7.1,7.8,70,6.1,116,3,13,0,53.833333333333336,7.133333333333333,87
630,Intern_630,20,female,marketing,6,72,89,8.5,9.4,6.0,3.4,8.6,5.9,92,8.9,75,4,10,1,61.46666666666667,7.1000000000000005,62
631,Intern_631,24,male,data science,3,92,81,5.5,6.5,8.4,4.0,7.6,9.2,85,4.3,104,0,3,1,56.666666666666664,8.033333333333333,89
632,Intern_632,19,female,hr,9,81,99,6.2,9.9,9.1,5.3,9.4,3.7,47,5.3,142,3,10,0,50.43333333333334,7.566666666666666,71
633,Intern_633,24,female,marketing,6,81,89,7.9,7.4,3.6,3.8,3.4,4.4,72,6.7,98,0,11,1,54.93333333333334,5.133333333333334,70
634,Intern_634,25,male,web dev,9,64,84,7.5,7.0,4.9,6.9,7.3,4.3,76,6.5,124,4,7,1,55.63333333333333,5.3999999999999995,57
635,Intern_635,27,female,hr,9,85,51,8.1,6.5,7.3,4.5,7.9,6.8,69,3.0,22,2,13,0,41.5,6.866666666666667,72
636,Intern_636,25,female,hr,3,73,64,3.0,6.5,4.1,3.2,4.5,8.4,80,9.3,95,3,9,1,49.06666666666666,6.333333333333333,64
637,Intern_637,22,female,marketing,9,88,66,5.2,4.5,9.2,6.1,3.4,5.1,48,6.5,46,4,6,1,40.03333333333333,6.266666666666666,82
638,Intern_638,23,male,data science,9,90,57,3.0,6.4,9.1,6.4,3.7,8.7,52,9.7,116,0,5,1,38.46666666666667,8.066666666666666,85
639,Intern_639,26,female,data science,3,72,50,4.7,3.7,3.8,8.8,9.8,7.5,52,7.2,40,6,5,0,36.93333333333333,5.0,67
640,Intern_640,21,male,iot,6,76,74,6.9,6.7,8.5,4.2,9.8,8.0,54,4.8,112,1,12,0,44.06666666666666,7.733333333333333,64
641,Intern_641,23,male,iot,9,95,69,7.1,6.3,9.8,5.0,3.8,5.9,84,6.6,142,1,10,0,52.666666666666664,7.333333333333333,85
642,Intern_642,19,male,marketing,6,87,96,6.8,8.3,9.5,8.5,5.3,7.1,84,6.5,108,1,8,1,62.833333333333336,8.299999999999999,79
643,Intern_643,19,female,iot,9,76,87,4.2,6.0,7.6,5.2,8.5,3.5,73,10.0,126,3,4,1,55.06666666666666,5.7,72
644,Intern_644,19,male,data science,6,80,70,5.1,8.8,6.8,9.0,6.0,9.4,71,3.3,21,6,3,0,50.0,8.333333333333334,77
645,Intern_645,20,female,marketing,3,89,93,8.8,6.5,4.9,3.9,8.6,7.9,87,9.0,23,6,13,1,61.300000000000004,6.433333333333334,76
646,Intern_646,21,female,marketing,6,99,65,9.9,7.8,7.0,4.7,9.5,9.3,72,4.4,145,4,2,0,47.23333333333333,8.033333333333333,97
647,Intern_647,23,female,web dev,9,80,59,4.4,7.8,7.6,9.0,8.4,6.5,91,3.6,67,2,9,0,53.0,7.3,71
648,Intern_648,21,male,data science,3,71,90,7.1,5.9,3.2,3.5,6.4,3.2,47,6.5,71,2,7,0,46.833333333333336,4.1000000000000005,64
649,Intern_649,25,female,data science,9,98,71,6.6,9.2,5.9,6.5,5.8,5.7,60,9.6,115,2,8,1,45.833333333333336,6.933333333333334,90
650,Intern_650,19,male,web dev,6,97,57,6.1,6.5,7.4,4.2,3.6,4.9,65,3.4,82,2,6,1,42.06666666666667,6.266666666666667,91
651,Intern_651,27,female,data science,6,70,87,4.1,6.2,5.9,6.2,3.1,6.9,77,8.1,28,6,13,0,56.73333333333333,6.333333333333333,57
652,Intern_652,20,female,marketing,6,74,96,7.1,7.9,6.0,6.5,5.6,8.9,90,8.5,43,6,1,0,64.16666666666667,7.6000000000000005,73
653,Intern_653,23,male,data science,6,70,66,5.3,8.4,5.2,7.5,8.0,5.2,100,9.3,8,1,7,1,57.833333333333336,6.266666666666667,63
654,Intern_654,23,male,marketing,9,80,65,3.4,5.6,5.9,9.4,4.6,7.6,68,9.2,136,2,0,0,47.46666666666667,6.366666666666667,80
655,Intern_655,19,male,data science,6,65,65,9.7,6.8,3.6,10.0,5.9,7.8,90,4.0,27,5,12,0,55.0,6.066666666666666,53
656,Intern_656,23,female,marketing,6,89,93,5.1,3.0,5.4,6.3,8.1,8.8,75,8.2,24,4,8,0,58.1,5.733333333333334,81
657,Intern_657,25,female,iot,6,72,82,6.6,6.5,3.6,6.5,3.6,3.7,70,6.5,53,6,11,0,52.833333333333336,4.6000000000000005,61
658,Intern_658,26,female,hr,3,71,91,5.4,8.3,4.2,6.5,4.0,3.1,52,7.4,86,6,4,1,49.833333333333336,5.2,67
659,Intern_659,23,female,marketing,3,96,58,3.9,7.6,4.8,6.4,9.6,9.4,57,6.9,34,5,1,1,40.46666666666667,7.266666666666666,95
660,Intern_660,24,male,data science,6,88,83,7.4,7.6,3.2,4.0,9.1,4.0,40,3.0,21,5,2,0,42.333333333333336,4.933333333333334,86
661,Intern_661,20,female,iot,6,60,92,8.3,6.1,4.0,6.5,3.4,3.9,76,5.1,8,5,12,1,58.166666666666664,4.666666666666667,48
662,Intern_662,20,female,iot,3,60,60,4.0,3.2,7.5,7.3,7.5,8.5,88,9.3,72,5,14,1,51.76666666666667,6.3999999999999995,46
663,Intern_663,25,female,iot,6,86,73,4.0,7.0,6.5,6.7,7.5,3.5,72,7.3,86,0,3,1,50.56666666666666,5.666666666666667,83
664,Intern_664,24,female,web dev,6,66,91,9.6,6.5,6.5,6.2,8.0,4.5,100,4.6,76,0,1,0,65.73333333333333,5.833333333333333,65
665,Intern_665,24,male,iot,9,67,68,3.7,6.3,9.5,4.7,3.8,4.2,90,7.6,54,4,0,0,54.23333333333333,6.666666666666667,67
666,Intern_666,25,female,data science,9,77,95,7.5,4.0,8.1,8.7,5.5,6.6,85,5.4,47,6,12,1,62.9,6.233333333333333,65
667,Intern_667,20,female,data science,6,84,66,5.1,6.5,9.9,3.9,6.7,7.9,44,6.5,32,3,14,1,37.96666666666667,8.1,70
668,Intern_668,19,male,marketing,6,82,53,8.6,7.6,10.0,8.5,3.2,7.3,56,9.8,90,4,1,1,39.166666666666664,8.3,81
669,Intern_669,23,male,data science,9,81,61,4.8,5.1,6.6,3.3,9.7,7.0,91,5.4,19,1,6,0,51.76666666666667,6.233333333333333,75
670,Intern_670,23,male,data science,6,71,85,7.0,6.6,3.3,7.1,8.5,4.0,52,4.9,136,0,4,1,48.03333333333333,4.633333333333333,67
671,Intern_671,19,female,marketing,9,74,92,5.9,4.4,8.7,9.8,4.4,10.0,64,5.6,100,6,0,0,55.26666666666667,7.7,74
672,Intern_672,24,male,marketing,9,66,55,8.0,7.9,7.3,7.0,4.6,6.4,93,6.4,131,4,0,0,51.666666666666664,7.2,66
673,Intern_673,22,female,hr,6,71,74,4.8,5.6,3.4,8.2,5.1,9.0,67,5.5,10,1,5,0,49.73333333333333,6.0,66
674,Intern_674,26,male,data science,3,94,86,4.5,5.4,8.1,5.7,5.9,7.8,60,9.9,93,4,13,0,50.56666666666666,7.1000000000000005,81
675,Intern_675,21,female,data science,6,95,50,8.7,7.3,9.4,6.7,7.0,4.9,65,6.2,18,2,3,1,40.56666666666667,7.2,92
676,Intern_676,25,female,marketing,3,62,91,7.5,7.0,3.5,3.0,5.7,9.3,74,3.2,147,6,6,1,56.0,6.6000000000000005,56
677,Intern_677,20,male,web dev,9,75,96,4.9,9.6,3.6,9.2,5.4,4.0,80,6.3,73,5,6,1,61.73333333333333,5.733333333333333,69
678,Intern_678,24,female,web dev,6,89,57,3.2,3.5,9.7,7.0,9.0,3.5,46,9.6,149,0,10,0,36.666666666666664,5.566666666666666,79
679,Intern_679,27,female,data science,9,97,80,6.4,8.9,10.0,3.0,8.0,6.8,42,3.5,84,4,5,0,41.666666666666664,8.566666666666666,92
680,Intern_680,25,male,data science,9,83,95,6.7,8.9,4.3,7.4,7.1,5.7,100,6.2,127,6,10,1,67.46666666666667,6.3,73
681,Intern_681,27,female,marketing,6,86,90,8.0,7.1,5.4,6.3,8.2,7.0,54,5.7,111,0,1,1,50.1,6.5,85
682,Intern_682,24,female,data science,6,62,56,3.2,3.4,4.3,4.6,6.5,9.6,81,9.2,13,0,13,1,47.199999999999996,5.766666666666666,49
683,Intern_683,21,female,iot,3,85,50,9.9,4.4,4.2,5.2,4.9,7.6,91,4.1,13,5,13,1,48.73333333333333,5.400000000000001,72
684,Intern_684,20,male,hr,6,96,62,5.2,6.0,4.0,8.1,4.4,6.3,70,7.5,85,2,2,0,46.699999999999996,5.433333333333334,94
685,Intern_685,22,male,data science,3,60,81,8.9,6.5,5.6,8.8,5.4,4.8,90,9.0,68,2,4,0,59.93333333333334,5.633333333333333,56
686,Intern_686,27,female,data science,3,62,65,6.0,3.9,9.1,9.6,5.3,4.4,96,5.5,59,3,14,0,56.86666666666667,5.8,48
687,Intern_687,22,male,web dev,9,85,92,4.8,7.3,3.1,3.2,6.2,3.2,46,8.0,66,1,9,0,47.06666666666666,4.533333333333334,76
688,Intern_688,26,male,hr,3,72,63,6.7,6.5,4.4,8.3,7.5,3.1,89,3.6,133,6,10,1,53.43333333333334,4.666666666666667,62
689,Intern_689,26,male,data science,6,79,83,3.6,7.7,9.2,8.6,6.9,7.4,82,4.4,95,5,10,1,57.86666666666667,8.1,69
690,Intern_690,25,female,marketing,9,81,91,7.6,9.5,5.9,8.5,8.4,7.0,41,5.0,142,3,0,1,46.833333333333336,7.466666666666666,81
691,Intern_691,21,female,web dev,6,72,83,5.6,7.7,3.1,5.9,3.7,9.5,87,6.5,119,2,0,0,58.63333333333333,6.766666666666667,72
692,Intern_692,24,male,data science,6,100,95,6.4,8.1,7.4,8.9,7.5,7.3,48,6.5,107,2,14,0,50.63333333333333,7.6000000000000005,86
693,Intern_693,24,female,data science,3,73,72,7.4,4.8,10.0,7.3,7.6,8.4,80,8.5,124,4,7,0,53.1,7.733333333333334,66
694,Intern_694,27,female,web dev,9,97,96,4.3,8.4,4.9,7.9,8.8,7.2,73,8.0,122,0,3,0,58.96666666666667,6.833333333333333,94
695,Intern_695,23,male,hr,3,94,79,8.1,5.6,9.2,7.6,3.8,6.2,41,9.2,107,6,2,0,42.53333333333333,7.0,92
696,Intern_696,20,female,data science,6,68,67,8.5,8.1,5.8,3.8,4.6,7.1,74,9.8,76,0,11,0,48.26666666666667,7.0,57
697,Intern_697,20,male,data science,9,94,85,3.7,8.4,8.4,3.5,8.7,3.3,67,7.0,138,2,14,1,51.833333333333336,6.7,80
698,Intern_698,20,female,web dev,3,71,55,7.5,6.1,9.7,5.1,4.4,5.8,61,5.7,131,4,10,1,40.36666666666667,7.199999999999999,61
699,Intern_699,22,male,hr,6,91,86,4.8,6.0,6.5,8.4,4.9,3.6,88,9.3,148,3,2,0,60.800000000000004,5.366666666666667,89
700,Intern_700,21,female,marketing,6,61,96,4.7,7.9,4.0,6.2,8.0,6.4,57,6.3,6,0,11,1,53.06666666666666,6.1000000000000005,50
701,Intern_701,23,female,data science,6,80,72,6.7,6.5,7.1,6.5,7.3,5.3,89,6.5,123,0,3,1,55.833333333333336,6.3,77
702,Intern_702,26,female,data science,6,63,63,8.1,6.5,9.4,6.5,8.2,9.1,85,4.4,19,1,6,0,51.5,8.333333333333334,57
703,Intern_703,24,male,data science,9,65,52,8.8,7.9,9.8,8.9,8.1,3.5,86,4.9,5,1,9,1,48.96666666666667,7.066666666666667,56
704,Intern_704,25,male,data science,3,68,74,5.3,9.7,9.7,6.5,8.4,4.5,62,5.0,39,1,8,1,47.5,7.966666666666666,60
705,Intern_705,22,female,iot,6,90,71,8.5,3.0,8.0,6.6,8.5,7.2,99,6.5,149,1,3,1,58.86666666666667,6.066666666666666,87
706,Intern_706,22,male,marketing,9,99,81,7.9,6.4,4.7,6.9,7.2,5.6,47,6.5,136,4,10,0,44.96666666666667,5.566666666666667,89
707,Intern_707,27,male,web dev,6,65,66,7.9,3.3,7.5,6.2,5.7,6.5,97,8.2,29,4,4,0,56.4,5.766666666666667,61
708,Intern_708,19,female,web dev,3,63,69,3.8,8.4,6.9,7.7,6.6,4.2,75,5.6,127,4,7,1,50.56666666666666,6.5,56
709,Intern_709,19,male,marketing,3,73,74,7.1,6.5,8.0,8.6,10.0,8.8,87,4.9,48,6,13,1,56.53333333333333,7.766666666666667,60
710,Intern_710,24,female,marketing,6,78,52,4.4,5.3,4.3,9.1,4.4,6.0,67,5.3,11,3,7,0,42.699999999999996,5.2,71
711,Intern_711,25,female,data science,9,69,87,9.8,5.2,6.7,4.9,5.5,6.7,84,3.8,33,1,14,1,58.63333333333333,6.2,55
712,Intern_712,23,female,web dev,9,65,83,8.0,9.4,7.9,5.4,5.0,9.2,70,7.0,12,3,0,1,52.800000000000004,8.833333333333334,65
713,Intern_713,21,male,data science,9,61,88,8.8,6.5,3.3,4.4,6.1,7.1,71,6.3,142,3,8,0,54.46666666666667,5.633333333333333,53
714,Intern_714,20,male,web dev,9,99,96,3.9,4.1,6.1,5.1,4.1,9.4,88,6.5,91,0,12,1,63.03333333333333,6.533333333333334,87
715,Intern_715,26,female,hr,6,73,83,3.9,9.2,9.1,8.9,7.6,3.6,64,3.4,16,5,6,1,51.96666666666667,7.3,67
716,Intern_716,24,male,hr,6,65,70,9.6,5.4,5.5,7.0,7.8,6.8,77,8.8,91,5,14,0,51.333333333333336,5.8999999999999995,51
717,Intern_717,25,female,iot,6,68,50,3.8,5.6,9.1,8.4,9.2,6.7,50,9.5,56,1,13,1,36.13333333333333,7.133333333333333,55
718,Intern_718,27,male,web dev,6,96,56,8.7,3.4,8.5,5.0,7.3,9.3,89,7.9,17,0,11,1,50.0,7.066666666666667,85
719,Intern_719,25,female,data science,6,80,66,4.9,8.9,5.8,9.2,7.6,9.3,76,7.3,119,5,8,1,50.4,8.0,72
720,Intern_720,19,female,hr,6,96,77,3.6,7.1,9.5,4.8,9.6,5.0,94,5.5,115,2,10,0,58.6,7.2,86
721,Intern_721,25,female,data science,9,92,50,3.1,8.5,4.3,7.5,7.1,4.2,42,6.6,94,0,5,1,33.166666666666664,5.666666666666667,87
722,Intern_722,26,male,iot,6,65,58,5.9,9.7,7.9,9.3,5.7,3.4,46,9.8,120,2,1,1,37.766666666666666,7.0,64
723,Intern_723,20,female,marketing,6,86,65,8.5,6.3,4.3,5.9,6.5,5.5,50,8.0,79,3,9,1,40.300000000000004,5.366666666666667,77
724,Intern_724,25,female,data science,6,72,58,4.8,8.2,3.2,9.6,7.3,4.6,80,9.6,21,0,1,1,49.199999999999996,5.333333333333333,71
725,Intern_725,26,male,iot,3,60,89,3.2,3.5,10.0,9.4,9.5,4.8,83,6.5,27,0,11,0,60.46666666666667,6.1000000000000005,49
726,Intern_726,26,female,data science,6,69,56,4.8,4.1,7.2,6.5,5.7,4.0,78,9.3,41,4,11,0,46.833333333333336,5.1000000000000005,58
727,Intern_727,27,female,marketing,9,78,60,3.4,4.8,3.9,4.1,6.5,5.5,41,8.2,145,1,6,1,35.03333333333333,4.733333333333333,72
728,Intern_728,19,female,marketing,6,93,50,5.5,7.4,3.9,5.7,9.7,5.1,84,8.1,75,6,2,1,46.56666666666666,5.466666666666666,91
729,Intern_729,26,male,marketing,3,92,92,4.9,9.1,7.8,3.8,7.0,5.9,92,8.1,31,0,9,1,62.6,7.599999999999999,83
